TIME,GEO,UNIT,NA_ITEM,Value
1977,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.5
1977,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1977,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,2.5
1978,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,2.2
1978,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,4
1978,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1978,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,4.2
1979,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.9
1979,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.6
1979,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1979,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.7
1980,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,-0.5
1980,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,1.6
1980,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1980,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,-2
1981,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,-0.7
1981,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,1.1
1981,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,1.3
1981,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1981,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,-0.8
1982,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.7
1982,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,2.5
1982,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.1
1982,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1982,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,2
1983,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,2.6
1983,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,1.3
1983,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.1
1983,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1983,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,4.2
1984,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,4.2
1984,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,1.5
1984,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.2
1984,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1984,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,2.3
1985,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Belgium,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Bulgaria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Czech Republic,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Denmark,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,4
1985,Germany (until 1990 former territory of the FRG),"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Estonia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Ireland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Greece,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Spain,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,France,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,1.6
1985,Croatia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Italy,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Cyprus,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Latvia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Lithuania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Luxembourg,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Hungary,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Malta,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Netherlands,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Austria,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Poland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Portugal,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Romania,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Slovenia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Slovakia,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,Finland,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,3.5
1985,Sweden,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices, 
1985,United Kingdom,"Chain linked volumes, percentage change on previous period",Gross domestic product at market prices,4.2
