TIME,GEO,UNIT,NA_ITEM,Value
2009,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,251202
2009,France,"Chain linked volumes (2005), million euro",Gross capital formation,377373.3
2009,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,10128.2
2009,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,277601.5
2009,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,3900.3
2009,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,3532.6
2009,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,3480
2009,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,6146.3
2009,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,17939.4
2009,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1114.9
2009,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,119595
2009,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,58982.1
2009,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,64086
2009,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,34038.5
2009,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,25926.7
2009,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,7663.3
2009,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,10177.9
2009,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,34714.8
2009,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,66778.8
2009,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,294978.3
2010,European Union (28 countries),"Chain linked volumes (2005), million euro",Gross capital formation,2449030.8
2010,Belgium,"Chain linked volumes (2005), million euro",Gross capital formation,77412.1
2010,Bulgaria,"Chain linked volumes (2005), million euro",Gross capital formation,6660.6
2010,Czech Republic,"Chain linked volumes (2005), million euro",Gross capital formation,34789.5
2010,Denmark,"Chain linked volumes (2005), million euro",Gross capital formation,40793.8
2010,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2005), million euro",Gross capital formation,473835.4
2010,Estonia,"Chain linked volumes (2005), million euro",Gross capital formation,2674.1
2010,Ireland,"Chain linked volumes (2005), million euro",Gross capital formation,33545.8
2010,Greece,"Chain linked volumes (2005), million euro",Gross capital formation,35063.9
2010,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,241754
2010,France,"Chain linked volumes (2005), million euro",Gross capital formation,390062.4
2010,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,8679.1
2010,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,292768.2
2010,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,4100.4
2010,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,2860.4
2010,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,4821.1
2010,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,6902.9
2010,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,18795.1
2010,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1360.6
2010,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,117692.2
2010,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,59182.6
2010,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,70116.2
2010,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,35193.3
2010,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,25525.6
2010,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,7214.3
2010,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,12096.3
2010,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,37273.8
2010,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,77776.8
2010,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,341051
2011,European Union (28 countries),"Chain linked volumes (2005), million euro",Gross capital formation,2536790.3
2011,Belgium,"Chain linked volumes (2005), million euro",Gross capital formation,83007.7
2011,Bulgaria,"Chain linked volumes (2005), million euro",Gross capital formation,6443.6
2011,Czech Republic,"Chain linked volumes (2005), million euro",Gross capital formation,35420.8
2011,Denmark,"Chain linked volumes (2005), million euro",Gross capital formation,43018.8
2011,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2005), million euro",Gross capital formation,517854.7
2011,Estonia,"Chain linked volumes (2005), million euro",Gross capital formation,3427.2
2011,Ireland,"Chain linked volumes (2005), million euro",Gross capital formation,36079
2011,Greece,"Chain linked volumes (2005), million euro",Gross capital formation,27411.4
2011,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,224313.1
2011,France,"Chain linked volumes (2005), million euro",Gross capital formation,417304
2011,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,8552
2011,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,289798.8
2011,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,3356.9
2011,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,4284.3
2011,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,5619.2
2011,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,7970.7
2011,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,18187.5
2011,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1093.4
2011,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,121766.3
2011,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,64593.6
2011,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,79059
2011,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,30266.1
2011,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,26026.4
2011,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,7058.8
2011,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,13017.3
2011,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,41440.5
2011,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,83756.7
2011,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,349009.8
2012,European Union (28 countries),"Chain linked volumes (2005), million euro",Gross capital formation,2388907.5
2012,Belgium,"Chain linked volumes (2005), million euro",Gross capital formation,80185
2012,Bulgaria,"Chain linked volumes (2005), million euro",Gross capital formation,6604.9
2012,Czech Republic,"Chain linked volumes (2005), million euro",Gross capital formation,34022.3
2012,Denmark,"Chain linked volumes (2005), million euro",Gross capital formation,44006.1
2012,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2005), million euro",Gross capital formation,475162.1
2012,Estonia,"Chain linked volumes (2005), million euro",Gross capital formation,4135.5
2012,Ireland,"Chain linked volumes (2005), million euro",Gross capital formation,40505.4
2012,Greece,"Chain linked volumes (2005), million euro",Gross capital formation,20830.6
2012,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,202891.8
2012,France,"Chain linked volumes (2005), million euro",Gross capital formation,406866.8
2012,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,8000.3
2012,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,246614.7
2012,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,2854.2
2012,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,4240.3
2012,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,5004.8
2012,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,8072.3
2012,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,16916.7
2012,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1016.5
2012,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,114221.9
2012,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,64413.5
2012,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,75999.5
2012,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,24785.9
2012,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,24785
2012,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,5826.1
2012,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,11222.5
2012,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,38797.8
2012,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,79583.5
2012,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,361978.8
2013,European Union (28 countries),"Chain linked volumes (2005), million euro",Gross capital formation,2385871.4
2013,Belgium,"Chain linked volumes (2005), million euro",Gross capital formation,77058.3
2013,Bulgaria,"Chain linked volumes (2005), million euro",Gross capital formation,6388.2
2013,Czech Republic,"Chain linked volumes (2005), million euro",Gross capital formation,32288.8
2013,Denmark,"Chain linked volumes (2005), million euro",Gross capital formation,45498.2
2013,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2005), million euro",Gross capital formation,481179.8
2013,Estonia,"Chain linked volumes (2005), million euro",Gross capital formation,4018.9
2013,Ireland,"Chain linked volumes (2005), million euro",Gross capital formation,38055.4
2013,Greece,"Chain linked volumes (2005), million euro",Gross capital formation,18765.1
2013,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,193515.1
2013,France,"Chain linked volumes (2005), million euro",Gross capital formation,407891.2
2013,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,7969.6
2013,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,232717.2
2013,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,2125.2
2013,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,3995.9
2013,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,5094.3
2013,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,7955.8
2013,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,17902.5
2013,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1108.5
2013,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,109746.8
2013,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,64323.3
2013,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,71610.6
2013,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,23513.6
2013,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,24897.8
2013,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,6077.6
2013,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,11425.4
2013,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,36912.8
2013,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,80817.6
2013,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,398067
2014,European Union (28 countries),"Chain linked volumes (2005), million euro",Gross capital formation,2494158.3
2014,Belgium,"Chain linked volumes (2005), million euro",Gross capital formation,82389.1
2014,Bulgaria,"Chain linked volumes (2005), million euro",Gross capital formation,6669
2014,Czech Republic,"Chain linked volumes (2005), million euro",Gross capital formation,35053
2014,Denmark,"Chain linked volumes (2005), million euro",Gross capital formation,47438
2014,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2005), million euro",Gross capital formation,496532.1
2014,Estonia,"Chain linked volumes (2005), million euro",Gross capital formation,4051.3
2014,Ireland,"Chain linked volumes (2005), million euro",Gross capital formation,47541.9
2014,Greece,"Chain linked volumes (2005), million euro",Gross capital formation,19561.2
2014,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,204055.2
2014,France,"Chain linked volumes (2005), million euro",Gross capital formation,416385.6
2014,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,7663.7
2014,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,235075.3
2014,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,2057.7
2014,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,3822.4
2014,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,5245
2014,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,8664.1
2014,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,19653.5
2014,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1082.9
2014,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,113258.8
2014,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,64557.1
2014,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,80784.4
2014,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,24709.1
2014,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,25327.4
2014,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,6339.2
2014,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,12131.2
2014,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,36257.2
2014,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,85770.5
2014,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,435626.1
2015,European Union (28 countries),"Chain linked volumes (2005), million euro",Gross capital formation,2564806.3
2015,Belgium,"Chain linked volumes (2005), million euro",Gross capital formation,85394
2015,Bulgaria,"Chain linked volumes (2005), million euro",Gross capital formation,6804.4
2015,Czech Republic,"Chain linked volumes (2005), million euro",Gross capital formation,38561.8
2015,Denmark,"Chain linked volumes (2005), million euro",Gross capital formation,47849.1
2015,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2005), million euro",Gross capital formation,493452.2
2015,Estonia,"Chain linked volumes (2005), million euro",Gross capital formation,3687.7
2015,Ireland,"Chain linked volumes (2005), million euro",Gross capital formation,60228.3
2015,Greece,"Chain linked volumes (2005), million euro",Gross capital formation,17811.6
2015,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,217295.5
2015,France,"Chain linked volumes (2005), million euro",Gross capital formation,422837.5
2015,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,7866.7
2015,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,241991.4
2015,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,2334.4
2015,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,3787
2015,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,6435.7
2015,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,8953.4
2015,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,19162.6
2015,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1614.9
2015,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,120316.7
2015,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,64910.1
2015,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,84738.3
2015,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,25861.8
2015,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,27218.9
2015,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,6517.6
2015,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,13440.2
2015,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,37167.9
2015,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,92642.8
2015,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,440315.7
2016,European Union (28 countries),"Chain linked volumes (2005), million euro",Gross capital formation,2611200.9
2016,Belgium,"Chain linked volumes (2005), million euro",Gross capital formation,85630.4
2016,Bulgaria,"Chain linked volumes (2005), million euro",Gross capital formation,6863.6
2016,Czech Republic,"Chain linked volumes (2005), million euro",Gross capital formation,38111.2
2016,Denmark,"Chain linked volumes (2005), million euro",Gross capital formation,49288.1
2016,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2005), million euro",Gross capital formation,499754.2
2016,Estonia,"Chain linked volumes (2005), million euro",Gross capital formation,3712.5
2016,Ireland,"Chain linked volumes (2005), million euro",Gross capital formation,88044.1
2016,Greece,"Chain linked volumes (2005), million euro",Gross capital formation,17677.8
2016,Spain,"Chain linked volumes (2005), million euro",Gross capital formation,225481.2
2016,France,"Chain linked volumes (2005), million euro",Gross capital formation,433783.3
2016,Croatia,"Chain linked volumes (2005), million euro",Gross capital formation,8188.1
2016,Italy,"Chain linked volumes (2005), million euro",Gross capital formation,241841.7
2016,Cyprus,"Chain linked volumes (2005), million euro",Gross capital formation,2667.9
2016,Latvia,"Chain linked volumes (2005), million euro",Gross capital formation,3871.6
2016,Lithuania,"Chain linked volumes (2005), million euro",Gross capital formation,5889.8
2016,Luxembourg,"Chain linked volumes (2005), million euro",Gross capital formation,
2016,Hungary,"Chain linked volumes (2005), million euro",Gross capital formation,18200.6
2016,Malta,"Chain linked volumes (2005), million euro",Gross capital formation,1581
2016,Netherlands,"Chain linked volumes (2005), million euro",Gross capital formation,126517
2016,Austria,"Chain linked volumes (2005), million euro",Gross capital formation,66606.3
2016,Poland,"Chain linked volumes (2005), million euro",Gross capital formation,84569.3
2016,Portugal,"Chain linked volumes (2005), million euro",Gross capital formation,25664.3
2016,Romania,"Chain linked volumes (2005), million euro",Gross capital formation,27930.8
2016,Slovenia,"Chain linked volumes (2005), million euro",Gross capital formation,6581.6
2016,Slovakia,"Chain linked volumes (2005), million euro",Gross capital formation,12880.4
2016,Finland,"Chain linked volumes (2005), million euro",Gross capital formation,38728.7
2016,Sweden,"Chain linked volumes (2005), million euro",Gross capital formation,98296.5
2016,United Kingdom,"Chain linked volumes (2005), million euro",Gross capital formation,428920.5
