TIME,GEO,UNIT,NA_ITEM,Value
2014,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro",Gross domestic product at market prices,9659658.3
2014,Belgium,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,378068.2
2014,Bulgaria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,39833.1
2014,Czech Republic,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,161738.6
2014,Denmark,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,253457
2014,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2743893.8
2014,Estonia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,17223.2
2014,Ireland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,181164.1
2014,Greece,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,184873.2
2014,Spain,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,1035111
2014,France,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2068624
2014,Croatia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,43215.4
2014,Italy,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,1542923.8
2014,Cyprus,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,17363.9
2014,Latvia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,20626.9
2014,Lithuania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,33061.8
2014,Luxembourg,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,44460.4
2014,Hungary,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,104581.8
2014,Malta,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,7769.9
2014,Netherlands,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,643023.7
2014,Austria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,307508.9
2014,Poland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,404276.7
2014,Portugal,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,169108.1
2014,Romania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,137564.2
2014,Slovenia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,36211.5
2014,Slovakia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,73529.6
2014,Finland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,186553
2014,Sweden,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,392476.9
2014,United Kingdom,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,1980128.1
2015,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro",Gross domestic product at market prices,9891180.9
2015,Belgium,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,383740.1
2015,Bulgaria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,41274
2015,Czech Republic,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,169074.5
2015,Denmark,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,257527.7
2015,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2791108.9
2015,Estonia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,17472
2015,Ireland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,228766.9
2015,Greece,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,184468.1
2015,Spain,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,1068283
2015,France,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2094982
2015,Croatia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,43924.8
2015,Italy,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,1555008.6
2015,Cyprus,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,17655.5
2015,Latvia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,21186.4
2015,Lithuania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,33649.8
2015,Luxembourg,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,46030.9
2015,Hungary,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,107874.1
2015,Malta,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,8347
2015,Netherlands,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,655573.7
2015,Austria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,310470.4
2015,Poland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,420208.9
2015,Portugal,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,171804.5
2015,Romania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,142981.5
2015,Slovenia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,37050.4
2015,Slovakia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,76346.6
2015,Finland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,187054
2015,Sweden,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,408509.4
2015,United Kingdom,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2023576.7
2016,"Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2010), million euro",Gross domestic product at market prices,10062119.6
2016,Belgium,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,388495.1
2016,Bulgaria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,42694.9
2016,Czech Republic,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,173146.2
2016,Denmark,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,260456.7
2016,Germany (until 1990 former territory of the FRG),"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2842968.1
2016,Estonia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,17746.9
2016,Ireland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,240694.3
2016,Greece,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,184489.8
2016,Spain,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,1102850
2016,France,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2119813
2016,Croatia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,45211.5
2016,Italy,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,1568691
2016,Cyprus,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,18156
2016,Latvia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,21599.6
2016,Lithuania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,34415.1
2016,Luxembourg,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,
2016,Hungary,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,109982.4
2016,Malta,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,8767.8
2016,Netherlands,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,669998.5
2016,Austria,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,315070.5
2016,Poland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,432100.6
2016,Portugal,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,174217
2016,Romania,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,149822.8
2016,Slovenia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,37973.7
2016,Slovakia,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,78854.7
2016,Finland,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,189649
2016,Sweden,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,422031.5
2016,United Kingdom,"Chain linked volumes (2010), million euro",Gross domestic product at market prices,2060656.3
