TIME,GEO,UNIT,SECTOR,NA_ITEM,Value
2000,Greece,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.7
2000,Spain,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.9
2000,France,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,44.5
2000,Croatia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2000,Italy,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,40.1
2000,Cyprus,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.3
2000,Latvia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.5
2000,Lithuania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.8
2000,Luxembourg,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.8
2000,Hungary,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.2
2000,Malta,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.3
2000,Netherlands,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.7
2000,Austria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.7
2000,Poland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.8
2000,Portugal,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.5
2000,Romania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.4
2000,Slovenia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,36.8
2000,Slovakia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.9
2000,Finland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.9
2000,Sweden,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,49.5
2000,United Kingdom,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.3
2001,Belgium,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.4
2001,Bulgaria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.3
2001,Czech Republic,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,32.4
2001,Denmark,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,47.4
2001,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.4
2001,Estonia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.4
2001,Ireland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.8
2001,Greece,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.3
2001,Spain,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.5
2001,France,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,44.3
2001,Croatia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,
2001,Italy,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,40.1
2001,Cyprus,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28
2001,Latvia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.7
2001,Lithuania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.3
2001,Luxembourg,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,38.9
2001,Hungary,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,38.1
2001,Malta,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30
2001,Netherlands,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,36.5
2001,Austria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.3
2001,Poland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.8
2001,Portugal,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.2
2001,Romania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.8
2001,Slovenia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37
2001,Slovakia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,32.8
2001,Finland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.2
2001,Sweden,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,47.4
2001,United Kingdom,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.5
2002,Belgium,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.7
2002,Bulgaria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28
2002,Czech Republic,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.4
2002,Denmark,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,46.9
2002,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,38.9
2002,Estonia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.3
2002,Ireland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29
2002,Greece,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.5
2002,Spain,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.9
2002,France,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.7
2002,Croatia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.6
2002,Italy,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.8
2002,Cyprus,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28
2002,Latvia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28
2002,Lithuania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29
2002,Luxembourg,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,38.8
2002,Hungary,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.4
2002,Malta,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.8
2002,Netherlands,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,36
2002,Austria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,44.1
2002,Poland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34
2002,Portugal,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.9
2002,Romania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.4
2002,Slovenia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.4
2002,Slovakia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33
2002,Finland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.4
2002,Sweden,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.8
2002,United Kingdom,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.4
2003,Belgium,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.1
2003,Bulgaria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.6
2003,Czech Republic,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.1
2003,Denmark,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,47
2003,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.3
2003,Estonia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31
2003,Ireland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.7
2003,Greece,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,32.8
2003,Spain,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.8
2003,France,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.7
2003,Croatia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.1
2003,Italy,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,40
2003,Cyprus,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.8
2003,Latvia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.7
2003,Lithuania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,28.7
2003,Luxembourg,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39
2003,Hungary,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.4
2003,Malta,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.8
2003,Netherlands,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,35.7
2003,Austria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.8
2003,Poland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.4
2003,Portugal,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.2
2003,Romania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.9
2003,Slovenia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.6
2003,Slovakia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,32.7
2003,Finland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,42.5
2003,Sweden,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,46.2
2003,United Kingdom,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.3
2004,Belgium,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45.1
2004,Bulgaria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.7
2004,Czech Republic,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.5
2004,Denmark,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,47.7
2004,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,38.4
2004,Estonia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.2
2004,Ireland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.8
2004,Greece,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.9
2004,Spain,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34.7
2004,France,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.8
2004,Croatia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,36.4
2004,Italy,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.3
2004,Cyprus,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.3
2004,Latvia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.7
2004,Lithuania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.2
2004,Luxembourg,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.9
2004,Hungary,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37
2004,Malta,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.3
2004,Netherlands,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,35.7
2004,Austria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,43.3
2004,Poland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,32.8
2004,Portugal,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.3
2004,Romania,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.7
2004,Slovenia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,37.6
2004,Slovakia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.7
2004,Finland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,41.9
2004,Sweden,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,46.3
2004,United Kingdom,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34
2005,Belgium,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,45
2005,Bulgaria,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,30.5
2005,Czech Republic,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,34
2005,Denmark,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,49.2
2005,Germany (until 1990 former territory of the FRG),Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,38.4
2005,Estonia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,29.9
2005,Ireland,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.2
2005,Greece,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,33.3
2005,Spain,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,35.7
2005,France,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,44.4
2005,Croatia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,36.2
2005,Italy,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,39.1
2005,Cyprus,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,31.1
2005,Latvia,Percentage of gross domestic product (GDP),General government,Total receipts from taxes and social contributions (including imputed social contributions) after deduction of amounts assessed but unlikely to be collected,27.9
